"Estado","% Ocupación"
"Tlaxcala","100.00"
"Baja California","74.71"
"Guerrero","67.34"
"México","67.02"
"Colima","66.66"
"Ciudad de México","66.62"
"Chiapas","66.34"
"Puebla","65.07"
"Sonora","57.14"
"Morelos","55.88"
"Querétaro","55.55"
"Veracruz de Ignacio de La Llave","51.40"
"Oaxaca","50.98"
"Yucatán","44.23"
"Guanajuato","42.66"
"Tabasco","41.41"
"Sinaloa","38.70"
"Quintana Roo","38.18"
"Hidalgo","30.55"
"Coahuila de Zaragoza","30.43"
"Chihuahua","29.26"
"Michoacán de Ocampo","27.27"
"San Luis Potosí","27.27"
"Durango","25.00"
"Tamaulipas","21.49"
"Nuevo León","21.12"
"Zacatecas","20.83"
"Jalisco","18.58"
"Aguascalientes","15.55"
"Campeche","11.76"
"Baja California Sur","0.00"
"Nayarit","0.00"
