"Estado","% Ocupación"
"Nayarit","100.00"
"Querétaro","65.62"
"Ciudad de México","48.52"
"Zacatecas","45.00"
"Yucatán","42.85"
"Tabasco","41.37"
"México","34.40"
"Aguascalientes","32.75"
"Chihuahua","32.63"
"Puebla","29.72"
"Guerrero","29.16"
"Sinaloa","27.58"
"Morelos","27.27"
"Veracruz de Ignacio de La Llave","27.09"
"Durango","26.92"
"Oaxaca","22.11"
"Nuevo León","21.10"
"San Luis Potosí","20.00"
"Sonora","20.00"
"Tamaulipas","18.75"
"Jalisco","18.58"
"Quintana Roo","16.07"
"Hidalgo","15.68"
"Michoacán de Ocampo","15.62"
"Baja California","11.62"
"Colima","11.11"
"Coahuila de Zaragoza","10.20"
"Guanajuato","7.52"
"Chiapas","6.34"
"Campeche","3.12"
"Tlaxcala","0.00"
"Baja California Sur","0.00"
