"Estado","% Ocupación"
"Querétaro","67.64"
"Zacatecas","60.00"
"Chihuahua","38.46"
"Aguascalientes","32.75"
"Tabasco","32.20"
"México","31.55"
"Ciudad de México","26.05"
"Yucatán","25.71"
"Colima","25.00"
"Tamaulipas","24.07"
"Michoacán de Ocampo","23.52"
"Oaxaca","22.47"
"Sonora","21.27"
"Nuevo León","21.23"
"Guerrero","21.11"
"Quintana Roo","21.05"
"Durango","18.57"
"Sinaloa","18.09"
"Veracruz de Ignacio de La Llave","15.87"
"Jalisco","15.77"
"Puebla","14.67"
"Guanajuato","12.04"
"Baja California","11.62"
"San Luis Potosí","9.09"
"Coahuila de Zaragoza","7.40"
"Chiapas","6.66"
"Campeche","3.03"
"Morelos","2.85"
"Hidalgo","1.96"
"Tlaxcala","0.00"
"Baja California Sur","0.00"
"Nayarit","0.00"
