"Estado","% Ocupación"
"Colima","57.73"
"Nuevo León","57.03"
"Nayarit","50.80"
"Ciudad de México","46.42"
"Baja California Sur","44.97"
"Hidalgo","41.22"
"México","39.17"
"Durango","38.76"
"Veracruz de Ignacio de La Llave","37.42"
"Michoacán de Ocampo","37.35"
"Coahuila de Zaragoza","37.25"
"Guerrero","33.20"
"Puebla","31.27"
"Querétaro","30.30"
"Sinaloa","29.40"
"Baja California","29.30"
"Tamaulipas","28.84"
"Oaxaca","28.83"
"Chihuahua","27.67"
"Zacatecas","26.83"
"Guanajuato","26.49"
"Yucatán","23.70"
"Aguascalientes","23.09"
"Jalisco","22.79"
"Quintana Roo","22.71"
"Tabasco","22.47"
"San Luis Potosí","20.80"
"Morelos","20.00"
"Sonora","16.98"
"Tlaxcala","14.52"
"Campeche","7.03"
"Chiapas","6.46"
