"Estado","% Ocupación"
"Ciudad de México","35.38"
"Tabasco","32.09"
"Chihuahua","31.39"
"Aguascalientes","28.07"
"Querétaro","26.16"
"Tlaxcala","25.20"
"México","25.02"
"Colima","25.00"
"Hidalgo","23.73"
"Oaxaca","23.31"
"Puebla","21.33"
"Yucatán","21.16"
"Michoacán de Ocampo","21.01"
"Sinaloa","19.74"
"Baja California Sur","18.61"
"Durango","17.82"
"Veracruz de Ignacio de La Llave","16.75"
"Morelos","15.55"
"Sonora","15.41"
"Nuevo León","15.38"
"San Luis Potosí","15.28"
"Tamaulipas","13.51"
"Guerrero","13.27"
"Zacatecas","12.12"
"Jalisco","11.98"
"Coahuila de Zaragoza","8.92"
"Guanajuato","8.82"
"Baja California","8.45"
"Quintana Roo","7.72"
"Chiapas","7.27"
"Nayarit","6.42"
"Campeche","3.90"
