"Estado","% Ocupación"
"Durango","78.41"
"Zacatecas","65.90"
"Coahuila de Zaragoza","65.25"
"Nuevo León","64.25"
"Ciudad de México","59.48"
"Chihuahua","56.90"
"Guanajuato","50.41"
"Aguascalientes","49.66"
"México","47.94"
"Hidalgo","47.45"
"Querétaro","39.24"
"Baja California","38.98"
"Sonora","31.71"
"Guerrero","30.42"
"Nayarit","28.38"
"Michoacán de Ocampo","26.33"
"Oaxaca","26.22"
"Puebla","24.50"
"San Luis Potosí","24.03"
"Sinaloa","22.28"
"Veracruz de Ignacio de La Llave","21.31"
"Colima","20.80"
"Tamaulipas","17.97"
"Jalisco","17.64"
"Tabasco","17.16"
"Morelos","17.15"
"Baja California Sur","15.93"
"Quintana Roo","12.72"
"Tlaxcala","11.52"
"Yucatán","11.04"
"Chiapas","2.77"
"Campeche","2.74"
