"Estado","% Ocupación"
"Chihuahua","33.66"
"Tabasco","28.10"
"Ciudad de México","27.14"
"México","25.00"
"Aguascalientes","24.88"
"Yucatán","24.51"
"Puebla","23.01"
"Tlaxcala","22.50"
"Hidalgo","22.33"
"Colima","21.87"
"Oaxaca","21.42"
"Sinaloa","19.19"
"Michoacán de Ocampo","18.72"
"Querétaro","16.78"
"Durango","16.40"
"San Luis Potosí","15.76"
"Nuevo León","15.76"
"Baja California Sur","15.34"
"Veracruz de Ignacio de La Llave","14.20"
"Sonora","13.09"
"Jalisco","12.24"
"Morelos","12.05"
"Nayarit","11.53"
"Guerrero","11.35"
"Baja California","9.76"
"Zacatecas","9.71"
"Tamaulipas","9.01"
"Coahuila de Zaragoza","8.44"
"Guanajuato","7.40"
"Quintana Roo","7.20"
"Chiapas","5.41"
"Campeche","4.65"
