"Estado","% Ocupación"
"Baja California Sur","100.00"
"Tlaxcala","87.50"
"Ciudad de México","81.08"
"México","80.44"
"Querétaro","68.75"
"Veracruz de Ignacio de La Llave","66.92"
"Baja California","64.44"
"Sonora","63.79"
"Sinaloa","60.00"
"Quintana Roo","58.69"
"Puebla","57.81"
"Guerrero","57.50"
"Guanajuato","51.89"
"Yucatán","51.61"
"Oaxaca","44.18"
"Morelos","43.75"
"Zacatecas","42.85"
"Tabasco","42.06"
"San Luis Potosí","38.46"
"Chiapas","37.20"
"Michoacán de Ocampo","37.14"
"Coahuila de Zaragoza","35.48"
"Colima","33.33"
"Chihuahua","32.46"
"Durango","30.76"
"Jalisco","29.53"
"Nuevo León","28.68"
"Tamaulipas","22.01"
"Aguascalientes","18.86"
"Campeche","13.79"
"Hidalgo","9.52"
"Nayarit","0.00"
