"Estado","% Ocupación"
"Tabasco","38.41"
"Chihuahua","37.21"
"Ciudad de México","27.21"
"Puebla","23.41"
"Michoacán de Ocampo","22.75"
"Tlaxcala","21.95"
"Aguascalientes","21.17"
"Yucatán","21.10"
"México","18.79"
"Baja California Sur","16.93"
"Querétaro","16.36"
"Colima","15.87"
"Oaxaca","15.34"
"Nuevo León","14.28"
"Durango","13.47"
"Nayarit","13.39"
"Guerrero","13.22"
"Baja California","13.05"
"Hidalgo","12.93"
"Tamaulipas","12.88"
"Sinaloa","10.92"
"Veracruz de Ignacio de La Llave","10.75"
"Morelos","10.21"
"Sonora","10.03"
"Jalisco","9.80"
"San Luis Potosí","8.63"
"Quintana Roo","8.54"
"Coahuila de Zaragoza","5.76"
"Zacatecas","5.14"
"Guanajuato","4.89"
"Chiapas","4.16"
"Campeche","2.36"
