"Estado","% Ocupación"
"Tlaxcala","87.50"
"Querétaro","68.96"
"Guerrero","66.66"
"Ciudad de México","65.80"
"México","65.31"
"Nayarit","64.00"
"Veracruz de Ignacio de La Llave","61.60"
"Baja California","60.86"
"Oaxaca","58.69"
"Sonora","56.41"
"Puebla","54.68"
"Chiapas","52.00"
"Morelos","50.00"
"Colima","50.00"
"Tabasco","41.72"
"Guanajuato","38.96"
"Sinaloa","37.50"
"Yucatán","36.36"
"Hidalgo","33.33"
"Michoacán de Ocampo","32.25"
"Quintana Roo","30.35"
"San Luis Potosí","27.02"
"Chihuahua","26.43"
"Coahuila de Zaragoza","18.75"
"Tamaulipas","17.82"
"Zacatecas","15.78"
"Nuevo León","15.00"
"Jalisco","13.75"
"Campeche","9.09"
"Durango","3.44"
"Aguascalientes","0.00"
"Baja California Sur","0.00"
