"Estado","% Ocupación"
"Ciudad de México","58.61"
"Sinaloa","49.27"
"Baja California","46.31"
"México","43.06"
"Quintana Roo","30.25"
"Tlaxcala","28.12"
"Oaxaca","26.44"
"Guerrero","26.25"
"Tabasco","24.71"
"Hidalgo","24.64"
"Veracruz de Ignacio de La Llave","24.29"
"Morelos","24.13"
"Puebla","20.67"
"Yucatán","14.00"
"San Luis Potosí","13.54"
"Chiapas","11.53"
"Michoacán de Ocampo","11.27"
"Querétaro","11.11"
"Aguascalientes","9.83"
"Baja California Sur","9.43"
"Nuevo León","8.86"
"Tamaulipas","8.04"
"Colima","7.50"
"Campeche","6.77"
"Coahuila de Zaragoza","6.61"
"Guanajuato","6.51"
"Jalisco","6.14"
"Sonora","5.69"
"Nayarit","5.35"
"Chihuahua","4.43"
"Durango","2.66"
"Zacatecas","0.00"
