"Estado","% Ocupación"
"Chihuahua","61.77"
"Nuevo León","59.05"
"Durango","54.28"
"Nayarit","50.25"
"Ciudad de México","45.35"
"Coahuila de Zaragoza","39.59"
"Hidalgo","38.73"
"Colima","38.54"
"México","36.04"
"Oaxaca","30.21"
"Zacatecas","27.92"
"Guerrero","27.17"
"Michoacán de Ocampo","25.47"
"Aguascalientes","24.84"
"Veracruz de Ignacio de La Llave","24.12"
"Querétaro","23.04"
"Sinaloa","22.78"
"Jalisco","21.50"
"Guanajuato","20.50"
"Baja California Sur","20.00"
"Baja California","19.75"
"Puebla","18.83"
"Quintana Roo","18.57"
"San Luis Potosí","18.05"
"Tabasco","17.80"
"Tlaxcala","17.20"
"Sonora","16.27"
"Tamaulipas","16.04"
"Morelos","14.53"
"Yucatán","14.45"
"Campeche","5.39"
"Chiapas","3.03"
