"Estado","% Ocupación"
"Zacatecas","90.00"
"Ciudad de México","88.67"
"Tlaxcala","87.50"
"Morelos","86.95"
"Querétaro","80.55"
"Yucatán","77.14"
"México","71.35"
"Puebla","69.60"
"Guanajuato","65.42"
"Nuevo León","63.63"
"Aguascalientes","63.21"
"Oaxaca","63.15"
"Tamaulipas","53.42"
"Durango","51.42"
"Tabasco","50.00"
"Veracruz de Ignacio de La Llave","47.97"
"Jalisco","42.02"
"Hidalgo","41.66"
"Michoacán de Ocampo","36.58"
"Guerrero","36.11"
"Sinaloa","35.84"
"Baja California","34.69"
"Colima","33.33"
"San Luis Potosí","30.58"
"Chihuahua","29.62"
"Quintana Roo","28.33"
"Sonora","24.61"
"Coahuila de Zaragoza","23.07"
"Baja California Sur","14.28"
"Chiapas","11.76"
"Campeche","11.42"
"Nayarit","6.66"
