"Estado","% Ocupación"
"Chihuahua","31.84"
"Tabasco","24.22"
"Tlaxcala","21.84"
"Querétaro","21.09"
"Yucatán","20.29"
"Ciudad de México","18.59"
"Aguascalientes","17.67"
"Michoacán de Ocampo","17.40"
"Puebla","15.69"
"México","15.25"
"Baja California Sur","14.05"
"Nuevo León","13.89"
"Baja California","13.05"
"Guerrero","12.67"
"Colima","12.12"
"Morelos","11.94"
"Oaxaca","11.62"
"Tamaulipas","10.91"
"Quintana Roo","10.43"
"San Luis Potosí","10.28"
"Nayarit","10.00"
"Durango","9.86"
"Hidalgo","9.13"
"Veracruz de Ignacio de La Llave","9.04"
"Sinaloa","8.86"
"Jalisco","8.75"
"Zacatecas","7.27"
"Chiapas","6.62"
"Sonora","6.04"
"Coahuila de Zaragoza","4.18"
"Guanajuato","4.01"
"Campeche","3.17"
