"Estado","% Ocupación"
"Tlaxcala","100.00"
"Ciudad de México","83.31"
"Querétaro","76.31"
"México","65.40"
"Zacatecas","60.00"
"Oaxaca","55.76"
"Guanajuato","55.29"
"Yucatán","54.05"
"Nuevo León","48.51"
"Tabasco","47.61"
"Puebla","47.33"
"Jalisco","46.72"
"Morelos","45.00"
"Aguascalientes","43.10"
"Hidalgo","38.09"
"Veracruz de Ignacio de La Llave","36.12"
"Sinaloa","34.18"
"Durango","33.33"
"San Luis Potosí","32.95"
"Tamaulipas","30.76"
"Michoacán de Ocampo","27.02"
"Colima","26.31"
"Guerrero","25.89"
"Chihuahua","24.27"
"Baja California","21.95"
"Sonora","20.63"
"Quintana Roo","14.47"
"Coahuila de Zaragoza","9.09"
"Nayarit","3.33"
"Campeche","3.12"
"Chiapas","1.47"
"Baja California Sur","0.00"
