"Estado","% Ocupación"
"Morelos","90.90"
"Tlaxcala","87.50"
"Querétaro","80.00"
"Ciudad de México","78.43"
"Zacatecas","70.00"
"México","68.88"
"Oaxaca","61.81"
"Yucatán","56.75"
"Guanajuato","55.69"
"Tabasco","55.17"
"Nuevo León","49.42"
"Puebla","47.92"
"Aguascalientes","44.82"
"Jalisco","44.37"
"Hidalgo","42.37"
"Veracruz de Ignacio de La Llave","38.62"
"Durango","36.14"
"Tamaulipas","35.45"
"San Luis Potosí","35.22"
"Sinaloa","34.61"
"Michoacán de Ocampo","32.43"
"Guerrero","27.43"
"Colima","26.31"
"Chihuahua","25.96"
"Baja California","23.25"
"Sonora","17.28"
"Quintana Roo","15.58"
"Coahuila de Zaragoza","7.27"
"Nayarit","3.33"
"Campeche","3.12"
"Chiapas","2.94"
"Baja California Sur","0.00"
