"Estado","% Ocupación"
"Tabasco","68.93"
"Nuevo León","66.08"
"Puebla","61.05"
"Colima","56.33"
"Baja California","55.51"
"Yucatán","54.44"
"Veracruz de Ignacio de La Llave","51.21"
"Coahuila de Zaragoza","50.61"
"Sinaloa","48.23"
"Ciudad de México","47.64"
"Nayarit","43.39"
"Tlaxcala","43.20"
"San Luis Potosí","41.00"
"México","41.00"
"Quintana Roo","37.76"
"Aguascalientes","35.81"
"Tamaulipas","34.70"
"Zacatecas","34.09"
"Oaxaca","31.44"
"Sonora","30.84"
"Baja California Sur","30.62"
"Durango","29.35"
"Jalisco","29.10"
"Querétaro","26.66"
"Chihuahua","25.91"
"Chiapas","24.87"
"Guerrero","23.34"
"Michoacán de Ocampo","22.60"
"Hidalgo","21.75"
"Guanajuato","20.02"
"Morelos","18.69"
"Campeche","17.05"
