"Estado","% Ocupación"
"Colima","100.00"
"Tlaxcala","87.50"
"Baja California","81.92"
"Ciudad de México","80.44"
"México","75.35"
"Querétaro","72.00"
"Quintana Roo","66.66"
"Veracruz de Ignacio de La Llave","64.00"
"Sonora","62.06"
"Puebla","61.90"
"Sinaloa","60.41"
"Guerrero","57.69"
"Guanajuato","52.70"
"Yucatán","50.00"
"Chiapas","46.42"
"San Luis Potosí","42.85"
"Zacatecas","42.85"
"Oaxaca","42.50"
"Morelos","41.66"
"Tabasco","41.66"
"Coahuila de Zaragoza","40.00"
"Michoacán de Ocampo","40.00"
"Chihuahua","32.43"
"Jalisco","28.21"
"Tamaulipas","26.72"
"Nuevo León","24.46"
"Durango","23.68"
"Campeche","16.66"
"Aguascalientes","15.68"
"Hidalgo","14.70"
"Baja California Sur","0.00"
"Nayarit","0.00"
