"Estado","% Ocupación"
"Ciudad de México","58.20"
"Oaxaca","46.79"
"México","42.31"
"Colima","41.97"
"Aguascalientes","38.16"
"Querétaro","37.62"
"Nuevo León","33.75"
"Tabasco","30.93"
"Hidalgo","30.86"
"Yucatán","30.50"
"San Luis Potosí","30.04"
"Tlaxcala","29.72"
"Jalisco","29.42"
"Veracruz de Ignacio de La Llave","28.54"
"Morelos","27.40"
"Michoacán de Ocampo","26.84"
"Zacatecas","24.22"
"Puebla","23.32"
"Chihuahua","22.60"
"Durango","20.56"
"Guanajuato","20.33"
"Guerrero","19.92"
"Sinaloa","16.66"
"Tamaulipas","16.07"
"Baja California Sur","14.79"
"Coahuila de Zaragoza","14.23"
"Baja California","13.35"
"Nayarit","13.04"
"Quintana Roo","10.37"
"Sonora","8.13"
"Campeche","7.97"
"Chiapas","7.40"
