"Estado","% Ocupación"
"Yucatán","30.45"
"Tabasco","26.50"
"Baja California Sur","20.85"
"Quintana Roo","19.66"
"Nuevo León","18.33"
"Tamaulipas","18.33"
"Baja California","17.94"
"Chihuahua","16.39"
"Colima","15.27"
"Nayarit","13.58"
"Ciudad de México","12.51"
"Sonora","12.28"
"Campeche","11.60"
"Sinaloa","11.58"
"Aguascalientes","11.58"
"Puebla","11.53"
"Oaxaca","11.24"
"Michoacán de Ocampo","10.87"
"Tlaxcala","10.28"
"Durango","9.41"
"México","8.16"
"Jalisco","8.14"
"Coahuila de Zaragoza","7.28"
"Veracruz de Ignacio de La Llave","7.18"
"Hidalgo","6.83"
"Guerrero","6.57"
"Zacatecas","6.01"
"Querétaro","5.81"
"San Luis Potosí","4.12"
"Morelos","4.06"
"Chiapas","3.75"
"Guanajuato","1.88"
