"Estado","% Ocupación"
"Ciudad de México","86.45"
"México","78.63"
"Baja California","73.29"
"Guanajuato","69.34"
"Hidalgo","67.51"
"Nuevo León","63.94"
"Sonora","52.45"
"Querétaro","48.43"
"Durango","46.49"
"Coahuila de Zaragoza","43.59"
"Morelos","41.95"
"Puebla","40.67"
"Oaxaca","38.85"
"Zacatecas","37.45"
"Michoacán de Ocampo","34.52"
"Aguascalientes","31.94"
"Jalisco","31.42"
"Tlaxcala","31.20"
"Guerrero","29.57"
"Tabasco","28.10"
"Nayarit","27.09"
"Veracruz de Ignacio de La Llave","24.19"
"Tamaulipas","23.70"
"Chihuahua","22.83"
"Baja California Sur","22.74"
"San Luis Potosí","20.83"
"Sinaloa","19.46"
"Quintana Roo","17.98"
"Colima","15.92"
"Yucatán","10.13"
"Chiapas","6.39"
"Campeche","3.00"
