"Estado","% Ocupación"
"México","64.73"
"Baja California","64.63"
"Ciudad de México","60.75"
"Sonora","52.29"
"Guerrero","52.19"
"Veracruz de Ignacio de La Llave","48.64"
"Oaxaca","48.09"
"Puebla","47.81"
"Tabasco","45.40"
"Querétaro","41.50"
"Sinaloa","39.06"
"Yucatán","38.18"
"Chiapas","36.91"
"Tlaxcala","36.70"
"Morelos","35.18"
"Nayarit","31.70"
"Campeche","30.98"
"Tamaulipas","26.76"
"Colima","26.00"
"Aguascalientes","26.00"
"San Luis Potosí","25.26"
"Nuevo León","24.58"
"Chihuahua","23.95"
"Jalisco","23.65"
"Coahuila de Zaragoza","20.98"
"Hidalgo","19.63"
"Michoacán de Ocampo","18.64"
"Zacatecas","16.43"
"Baja California Sur","15.88"
"Guanajuato","15.86"
"Quintana Roo","15.78"
"Durango","12.90"
