"Estado","% Ocupación"
"Ciudad de México","42.50"
"Puebla","40.62"
"Morelos","39.09"
"México","34.28"
"Querétaro","30.96"
"Durango","27.80"
"Oaxaca","27.70"
"Guerrero","24.69"
"Aguascalientes","23.72"
"Tlaxcala","23.31"
"Hidalgo","22.22"
"Nuevo León","20.13"
"Veracruz de Ignacio de La Llave","19.98"
"Michoacán de Ocampo","18.73"
"Tabasco","17.10"
"Sonora","16.83"
"Guanajuato","14.42"
"Chihuahua","14.24"
"Sinaloa","14.07"
"Baja California Sur","13.97"
"Jalisco","13.67"
"Tamaulipas","13.14"
"Colima","12.67"
"Quintana Roo","12.57"
"Yucatán","12.06"
"Zacatecas","11.65"
"San Luis Potosí","9.43"
"Nayarit","9.12"
"Chiapas","6.85"
"Baja California","6.22"
"Coahuila de Zaragoza","5.64"
"Campeche","2.47"
