"Estado","% Ocupación"
"Ciudad de México","88.23"
"México","83.82"
"Puebla","79.68"
"Hidalgo","78.33"
"Guanajuato","76.43"
"Morelos","76.30"
"Nuevo León","73.67"
"Nayarit","72.49"
"Guerrero","66.80"
"Querétaro","61.35"
"Veracruz de Ignacio de La Llave","51.96"
"Michoacán de Ocampo","51.90"
"Jalisco","50.15"
"Baja California Sur","47.72"
"Oaxaca","47.39"
"Baja California","46.35"
"Zacatecas","46.07"
"Sonora","44.51"
"Aguascalientes","43.88"
"Colima","43.14"
"Tlaxcala","41.93"
"Coahuila de Zaragoza","39.98"
"San Luis Potosí","37.33"
"Sinaloa","36.80"
"Durango","33.98"
"Quintana Roo","28.71"
"Tabasco","28.59"
"Tamaulipas","28.35"
"Chihuahua","21.70"
"Yucatán","13.36"
"Chiapas","11.25"
"Campeche","5.22"
