"Estado","% Ocupación"
"Puebla","29.55"
"Morelos","28.57"
"Ciudad de México","26.85"
"México","26.13"
"Durango","24.48"
"Baja California Sur","20.37"
"Querétaro","19.89"
"Guerrero","19.68"
"Oaxaca","18.86"
"Aguascalientes","18.36"
"Hidalgo","18.35"
"Chihuahua","18.18"
"Sonora","18.11"
"Tabasco","15.44"
"Zacatecas","14.28"
"Michoacán de Ocampo","13.64"
"Veracruz de Ignacio de La Llave","13.57"
"Tlaxcala","13.15"
"Tamaulipas","12.60"
"Nuevo León","12.10"
"Sinaloa","12.00"
"Colima","11.97"
"Yucatán","9.91"
"Nayarit","9.77"
"Jalisco","9.18"
"Quintana Roo","8.85"
"Baja California","8.50"
"Guanajuato","8.00"
"San Luis Potosí","7.87"
"Chiapas","4.47"
"Coahuila de Zaragoza","3.55"
"Campeche","2.46"
