"Estado","% Ocupación"
"Zacatecas","100.00"
"Tlaxcala","100.00"
"Coahuila de Zaragoza","94.73"
"Ciudad de México","86.51"
"México","82.69"
"Querétaro","80.55"
"Nuevo León","79.13"
"Puebla","65.59"
"Tabasco","63.82"
"Oaxaca","63.63"
"Durango","60.00"
"Morelos","60.00"
"Aguascalientes","54.34"
"Guanajuato","51.96"
"Jalisco","50.42"
"Yucatán","50.00"
"Sonora","49.09"
"Hidalgo","47.45"
"Sinaloa","41.90"
"Tamaulipas","35.41"
"Baja California","34.09"
"Veracruz de Ignacio de La Llave","32.67"
"Michoacán de Ocampo","27.50"
"San Luis Potosí","26.96"
"Chihuahua","26.56"
"Guerrero","24.44"
"Quintana Roo","20.00"
"Baja California Sur","9.09"
"Chiapas","5.00"
"Nayarit","3.33"
"Campeche","3.03"
"Colima","0.00"
