"Estado","% Ocupación"
"Ciudad de México","72.75"
"México","57.46"
"Baja California","56.42"
"Guerrero","52.19"
"Veracruz de Ignacio de La Llave","39.80"
"Sinaloa","39.60"
"Tabasco","38.94"
"Morelos","38.19"
"Quintana Roo","37.78"
"Hidalgo","36.26"
"Puebla","29.27"
"Nayarit","26.05"
"Yucatán","23.32"
"Tlaxcala","22.22"
"Chihuahua","21.07"
"Chiapas","17.14"
"Oaxaca","14.71"
"Sonora","14.53"
"Nuevo León","13.74"
"Coahuila de Zaragoza","12.94"
"Michoacán de Ocampo","12.81"
"Querétaro","12.37"
"Campeche","11.90"
"Aguascalientes","11.76"
"Tamaulipas","11.48"
"Durango","10.90"
"Baja California Sur","9.22"
"Guanajuato","9.18"
"San Luis Potosí","7.75"
"Jalisco","7.73"
"Colima","5.91"
"Zacatecas","5.41"
