"Estado","% Ocupación"
"Zacatecas","87.50"
"Querétaro","71.87"
"Nuevo León","67.37"
"Ciudad de México","65.04"
"Tlaxcala","62.50"
"Durango","59.37"
"Tamaulipas","57.50"
"Yucatán","57.14"
"Veracruz de Ignacio de La Llave","56.20"
"Aguascalientes","55.29"
"Baja California","49.51"
"Puebla","43.90"
"Chihuahua","43.05"
"Michoacán de Ocampo","40.90"
"Sinaloa","40.25"
"Jalisco","40.00"
"Colima","39.13"
"Oaxaca","38.29"
"México","38.05"
"Hidalgo","37.64"
"Quintana Roo","35.89"
"Tabasco","34.21"
"Morelos","27.14"
"Guerrero","27.10"
"Guanajuato","26.26"
"San Luis Potosí","25.68"
"Coahuila de Zaragoza","23.72"
"Sonora","20.87"
"Baja California Sur","20.00"
"Chiapas","14.81"
"Campeche","7.69"
"Nayarit","0.00"
