"Estado","% Ocupación"
"Ciudad de México","53.34"
"Oaxaca","43.58"
"Querétaro","41.37"
"México","39.68"
"Tabasco","37.36"
"Aguascalientes","34.00"
"Colima","33.33"
"Hidalgo","30.55"
"Nuevo León","30.08"
"Morelos","29.47"
"Yucatán","27.52"
"San Luis Potosí","27.38"
"Jalisco","26.93"
"Veracruz de Ignacio de La Llave","26.05"
"Tlaxcala","25.69"
"Chihuahua","25.54"
"Michoacán de Ocampo","25.42"
"Puebla","24.41"
"Zacatecas","20.88"
"Sinaloa","18.97"
"Guanajuato","17.88"
"Baja California Sur","16.33"
"Durango","15.75"
"Baja California","14.48"
"Coahuila de Zaragoza","14.23"
"Nayarit","14.18"
"Guerrero","14.16"
"Tamaulipas","13.02"
"Quintana Roo","7.96"
"Sonora","7.94"
"Chiapas","7.59"
"Campeche","5.22"
