"Estado","% Ocupación"
"Tlaxcala","87.50"
"Colima","85.71"
"Querétaro","73.52"
"Ciudad de México","73.36"
"México","70.35"
"Veracruz de Ignacio de La Llave","68.50"
"Sonora","62.90"
"Sinaloa","60.97"
"Puebla","60.25"
"Baja California","57.35"
"Oaxaca","55.55"
"Tabasco","53.79"
"Quintana Roo","51.38"
"Guerrero","51.16"
"Guanajuato","50.64"
"Michoacán de Ocampo","50.00"
"Yucatán","49.09"
"Nuevo León","47.97"
"Tamaulipas","45.90"
"Durango","45.71"
"San Luis Potosí","45.71"
"Morelos","44.00"
"Chiapas","39.33"
"Aguascalientes","33.96"
"Jalisco","32.98"
"Coahuila de Zaragoza","26.66"
"Zacatecas","23.33"
"Chihuahua","21.73"
"Hidalgo","13.41"
"Campeche","8.00"
"Baja California Sur","7.69"
"Nayarit","0.00"
