"Estado","% Ocupación"
"Nuevo León","53.85"
"Nayarit","47.42"
"Colima","43.22"
"Ciudad de México","43.06"
"México","35.95"
"Guerrero","33.03"
"Durango","32.63"
"Hidalgo","31.84"
"Coahuila de Zaragoza","31.82"
"Michoacán de Ocampo","31.33"
"Veracruz de Ignacio de La Llave","28.30"
"Oaxaca","28.02"
"Chihuahua","26.88"
"Puebla","24.56"
"Baja California","23.62"
"Sinaloa","22.79"
"Zacatecas","22.18"
"Aguascalientes","21.89"
"Tabasco","20.03"
"Jalisco","19.71"
"Tamaulipas","19.09"
"Sonora","18.91"
"Querétaro","18.75"
"Guanajuato","18.49"
"San Luis Potosí","17.74"
"Baja California Sur","17.58"
"Morelos","16.79"
"Quintana Roo","15.79"
"Yucatán","11.40"
"Tlaxcala","9.54"
"Chiapas","4.43"
"Campeche","4.11"
