"Estado","% Ocupación"
"Ciudad de México","75.27"
"Sinaloa","75.00"
"Baja California","65.75"
"México","60.00"
"Tlaxcala","57.14"
"Morelos","53.57"
"Guerrero","50.00"
"Veracruz de Ignacio de La Llave","45.33"
"Puebla","43.75"
"Quintana Roo","40.90"
"Yucatán","33.33"
"Colima","33.33"
"Tabasco","29.54"
"Querétaro","27.58"
"Oaxaca","26.92"
"Zacatecas","26.31"
"Michoacán de Ocampo","25.71"
"Coahuila de Zaragoza","25.00"
"Hidalgo","20.00"
"Chiapas","18.75"
"Guanajuato","16.66"
"Sonora","14.03"
"Chihuahua","12.98"
"Nuevo León","12.82"
"Tamaulipas","11.76"
"Jalisco","11.00"
"San Luis Potosí","9.67"
"Durango","9.09"
"Aguascalientes","0.00"
"Baja California Sur","0.00"
"Campeche","0.00"
"Nayarit","0.00"
