"Estado","% Ocupación"
"Nuevo León","78.02"
"Tabasco","75.65"
"Nayarit","71.42"
"Coahuila de Zaragoza","69.47"
"Veracruz de Ignacio de La Llave","63.24"
"Puebla","62.04"
"Colima","61.14"
"Guanajuato","58.23"
"Baja California Sur","55.15"
"Sonora","54.38"
"Ciudad de México","54.05"
"Tamaulipas","52.79"
"Sinaloa","47.02"
"México","46.97"
"Zacatecas","46.28"
"Quintana Roo","43.70"
"Yucatán","40.74"
"Baja California","40.19"
"Michoacán de Ocampo","39.43"
"Hidalgo","39.29"
"Oaxaca","39.27"
"Tlaxcala","38.26"
"San Luis Potosí","37.77"
"Campeche","33.96"
"Guerrero","33.03"
"Durango","32.01"
"Morelos","31.72"
"Chiapas","31.63"
"Jalisco","27.48"
"Querétaro","26.97"
"Aguascalientes","24.33"
"Chihuahua","22.25"
