"Estado","% Ocupación"
"Ciudad de México","49.82"
"México","40.84"
"Oaxaca","38.63"
"Tabasco","36.47"
"Querétaro","35.15"
"Aguascalientes","28.57"
"Veracruz de Ignacio de La Llave","27.71"
"San Luis Potosí","27.04"
"Tlaxcala","26.47"
"Nuevo León","26.44"
"Hidalgo","26.36"
"Puebla","26.34"
"Michoacán de Ocampo","26.24"
"Morelos","26.00"
"Chihuahua","24.13"
"Colima","23.94"
"Yucatán","23.52"
"Jalisco","20.72"
"Durango","18.18"
"Sinaloa","17.55"
"Guerrero","16.88"
"Baja California Sur","16.16"
"Baja California","15.23"
"Guanajuato","14.59"
"Zacatecas","14.20"
"Tamaulipas","12.96"
"Coahuila de Zaragoza","12.23"
"Chiapas","8.19"
"Nayarit","8.08"
"Quintana Roo","7.55"
"Sonora","7.37"
"Campeche","5.38"
