"Estado","% Ocupación"
"Ciudad de México","42.68"
"México","31.20"
"Oaxaca","29.16"
"Baja California","27.01"
"Morelos","25.30"
"Sinaloa","24.20"
"Durango","24.13"
"Baja California Sur","22.72"
"Coahuila de Zaragoza","22.51"
"Puebla","19.09"
"Hidalgo","16.98"
"Guerrero","15.07"
"Quintana Roo","13.85"
"Sonora","11.81"
"Chihuahua","9.71"
"Veracruz de Ignacio de La Llave","8.97"
"Tamaulipas","8.64"
"Querétaro","8.06"
"Michoacán de Ocampo","7.73"
"Yucatán","6.52"
"San Luis Potosí","5.88"
"Guanajuato","5.43"
"Chiapas","5.00"
"Tabasco","4.68"
"Nuevo León","4.58"
"Tlaxcala","4.46"
"Aguascalientes","4.22"
"Zacatecas","4.10"
"Jalisco","3.25"
"Colima","0.00"
"Campeche","0.00"
"Nayarit","0.00"
