"Estado","% Ocupación"
"Zacatecas","88.88"
"Ciudad de México","78.04"
"Querétaro","72.22"
"Durango","71.18"
"Yucatán","58.33"
"Nuevo León","55.58"
"Aguascalientes","54.36"
"México","53.05"
"Coahuila de Zaragoza","45.71"
"Chihuahua","45.39"
"Jalisco","44.54"
"Hidalgo","42.85"
"Tabasco","41.89"
"Oaxaca","40.54"
"Sinaloa","40.00"
"Guanajuato","39.44"
"Tlaxcala","37.50"
"San Luis Potosí","30.33"
"Michoacán de Ocampo","30.23"
"Sonora","30.00"
"Tamaulipas","28.69"
"Veracruz de Ignacio de La Llave","28.36"
"Puebla","24.70"
"Morelos","24.28"
"Baja California","23.68"
"Guerrero","17.07"
"Quintana Roo","15.11"
"Baja California Sur","11.11"
"Colima","10.52"
"Campeche","2.94"
"Chiapas","1.49"
"Nayarit","0.00"
