"Estado","% Ocupación"
"Colima","62.00"
"Nuevo León","57.95"
"Aguascalientes","51.72"
"Ciudad de México","43.64"
"San Luis Potosí","41.20"
"Baja California","40.79"
"Coahuila de Zaragoza","37.77"
"Yucatán","37.50"
"Tlaxcala","34.81"
"Durango","34.69"
"México","33.72"
"Zacatecas","33.54"
"Jalisco","33.33"
"Tamaulipas","31.42"
"Querétaro","31.09"
"Veracruz de Ignacio de La Llave","30.87"
"Puebla","30.82"
"Tabasco","29.36"
"Oaxaca","28.57"
"Sinaloa","28.30"
"Quintana Roo","26.52"
"Baja California Sur","26.48"
"Michoacán de Ocampo","26.03"
"Hidalgo","24.76"
"Chihuahua","23.22"
"Morelos","23.07"
"Nayarit","22.03"
"Sonora","18.61"
"Guanajuato","16.73"
"Guerrero","12.77"
"Chiapas","10.40"
"Campeche","9.62"
