"Estado","% Ocupación"
"Morelos","29.42"
"Ciudad de México","29.27"
"Puebla","27.70"
"Durango","25.00"
"México","24.98"
"Guerrero","23.18"
"Chihuahua","21.68"
"Oaxaca","20.87"
"Baja California Sur","20.31"
"Aguascalientes","19.91"
"Querétaro","19.66"
"Hidalgo","18.35"
"Sonora","16.77"
"Colima","16.66"
"Veracruz de Ignacio de La Llave","16.10"
"Michoacán de Ocampo","15.41"
"Tabasco","15.32"
"Zacatecas","14.35"
"Sinaloa","13.93"
"Yucatán","13.10"
"Nuevo León","12.99"
"Tamaulipas","12.04"
"Tlaxcala","11.60"
"Jalisco","10.27"
"San Luis Potosí","9.95"
"Guanajuato","9.52"
"Quintana Roo","9.51"
"Nayarit","8.59"
"Baja California","6.37"
"Coahuila de Zaragoza","4.48"
"Campeche","3.88"
"Chiapas","3.66"
