"Estado","% Ocupación"
"Ciudad de México","49.32"
"Oaxaca","43.28"
"México","39.09"
"Querétaro","35.71"
"Tabasco","35.18"
"Yucatán","32.79"
"Aguascalientes","32.00"
"Tlaxcala","30.00"
"Colima","28.57"
"Hidalgo","27.67"
"Michoacán de Ocampo","27.33"
"Veracruz de Ignacio de La Llave","27.00"
"San Luis Potosí","25.92"
"Puebla","25.85"
"Morelos","24.75"
"Nuevo León","24.60"
"Chihuahua","23.91"
"Jalisco","20.54"
"Sinaloa","17.16"
"Guerrero","15.92"
"Baja California Sur","15.81"
"Zacatecas","15.60"
"Guanajuato","13.08"
"Coahuila de Zaragoza","12.38"
"Baja California","12.19"
"Durango","11.97"
"Tamaulipas","11.56"
"Nayarit","8.88"
"Chiapas","8.36"
"Quintana Roo","7.96"
"Sonora","7.17"
"Campeche","5.38"
