"Estado","% Ocupación"
"Aguascalientes","41.79"
"Ciudad de México","40.10"
"Nuevo León","34.76"
"Baja California","30.35"
"Zacatecas","30.06"
"México","29.57"
"Durango","27.18"
"Coahuila de Zaragoza","27.12"
"Jalisco","26.19"
"Querétaro","26.16"
"Veracruz de Ignacio de La Llave","25.26"
"Colima","25.23"
"Oaxaca","24.09"
"Puebla","23.56"
"San Luis Potosí","23.07"
"Michoacán de Ocampo","22.72"
"Sinaloa","22.54"
"Tamaulipas","22.39"
"Chihuahua","20.98"
"Tabasco","19.90"
"Tlaxcala","17.55"
"Hidalgo","17.52"
"Quintana Roo","16.55"
"Baja California Sur","15.78"
"Morelos","14.37"
"Nayarit","14.28"
"Guerrero","13.88"
"Yucatán","11.58"
"Sonora","11.39"
"Guanajuato","10.02"
"Campeche","6.01"
"Chiapas","3.47"
