"Estado","% Ocupación"
"Chihuahua","37.10"
"Tabasco","29.38"
"Baja California Sur","27.63"
"Ciudad de México","27.43"
"Aguascalientes","26.90"
"Puebla","23.43"
"Colima","21.73"
"Yucatán","20.39"
"México","20.22"
"Michoacán de Ocampo","19.64"
"Tlaxcala","18.69"
"Hidalgo","17.50"
"Oaxaca","16.14"
"Guerrero","15.54"
"Veracruz de Ignacio de La Llave","15.32"
"Nayarit","14.81"
"Durango","14.72"
"Querétaro","13.78"
"Morelos","13.17"
"Jalisco","12.96"
"Baja California","12.89"
"Sonora","12.68"
"Tamaulipas","12.08"
"Nuevo León","11.84"
"Sinaloa","11.36"
"Zacatecas","10.61"
"San Luis Potosí","9.77"
"Quintana Roo","8.49"
"Guanajuato","7.25"
"Coahuila de Zaragoza","5.50"
"Chiapas","5.44"
"Campeche","3.84"
