"Estado","% Ocupación"
"Morelos","24.85"
"Puebla","24.42"
"Ciudad de México","23.05"
"Guerrero","22.74"
"Durango","22.27"
"Chihuahua","20.36"
"México","17.92"
"Quintana Roo","17.44"
"Oaxaca","17.29"
"Hidalgo","16.83"
"Tabasco","15.81"
"Nayarit","14.22"
"Baja California Sur","13.50"
"Sinaloa","13.49"
"Querétaro","13.49"
"Aguascalientes","13.34"
"Michoacán de Ocampo","13.13"
"Nuevo León","12.26"
"Tamaulipas","12.16"
"Veracruz de Ignacio de La Llave","11.93"
"Zacatecas","11.70"
"Yucatán","11.47"
"Sonora","11.21"
"Baja California","9.76"
"Colima","8.67"
"Jalisco","8.39"
"Tlaxcala","6.98"
"Guanajuato","6.28"
"San Luis Potosí","5.75"
"Chiapas","4.97"
"Coahuila de Zaragoza","3.98"
"Campeche","1.11"
