"Estado","% Ocupación"
"Ciudad de México","78.70"
"Morelos","77.80"
"México","74.35"
"Puebla","66.10"
"Guanajuato","64.43"
"Guerrero","61.61"
"Hidalgo","61.08"
"Nayarit","53.63"
"Nuevo León","53.11"
"Querétaro","50.76"
"Oaxaca","48.13"
"Michoacán de Ocampo","46.82"
"Baja California Sur","46.44"
"Veracruz de Ignacio de La Llave","41.63"
"Jalisco","41.11"
"Colima","40.81"
"Tlaxcala","38.22"
"Aguascalientes","35.39"
"Durango","34.23"
"Sonora","33.79"
"Sinaloa","32.58"
"San Luis Potosí","31.88"
"Zacatecas","31.25"
"Baja California","26.38"
"Quintana Roo","26.32"
"Coahuila de Zaragoza","25.53"
"Tamaulipas","21.69"
"Tabasco","20.03"
"Chihuahua","16.11"
"Yucatán","14.50"
"Chiapas","12.76"
"Campeche","5.02"
