"Estado","% Ocupación"
"México","74.47"
"Ciudad de México","74.28"
"Tlaxcala","65.64"
"Sonora","56.05"
"Guerrero","55.39"
"Puebla","51.10"
"Baja California","50.90"
"Nayarit","50.69"
"Tabasco","48.36"
"Morelos","46.77"
"Guanajuato","44.33"
"Veracruz de Ignacio de La Llave","43.82"
"Oaxaca","41.64"
"Coahuila de Zaragoza","40.46"
"Hidalgo","39.95"
"Sinaloa","34.84"
"Chiapas","33.78"
"Yucatán","31.75"
"Jalisco","31.02"
"Michoacán de Ocampo","29.86"
"Colima","29.05"
"Querétaro","28.08"
"Nuevo León","24.15"
"Durango","21.29"
"Chihuahua","20.07"
"Aguascalientes","19.35"
"Campeche","19.23"
"Quintana Roo","18.89"
"Tamaulipas","16.34"
"San Luis Potosí","13.04"
"Zacatecas","12.69"
"Baja California Sur","8.13"
