"Estado","% Ocupación"
"Puebla","38.38"
"Morelos","37.28"
"Ciudad de México","36.56"
"Oaxaca","31.05"
"México","29.25"
"Querétaro","28.75"
"Guerrero","25.19"
"Durango","23.68"
"Tlaxcala","23.07"
"Hidalgo","22.77"
"Tabasco","20.04"
"Aguascalientes","18.47"
"Veracruz de Ignacio de La Llave","18.34"
"Michoacán de Ocampo","17.78"
"Sonora","16.79"
"Nuevo León","16.68"
"Colima","15.04"
"Tamaulipas","14.67"
"Sinaloa","14.39"
"Baja California Sur","14.33"
"Chihuahua","12.79"
"Guanajuato","12.46"
"Jalisco","11.35"
"Yucatán","11.33"
"Nayarit","11.11"
"Quintana Roo","11.07"
"Zacatecas","9.94"
"San Luis Potosí","8.97"
"Baja California","5.53"
"Coahuila de Zaragoza","4.82"
"Chiapas","4.41"
"Campeche","2.00"
