"Estado","% Ocupación"
"Ciudad de México","44.10"
"Nuevo León","39.83"
"Colima","37.86"
"Chihuahua","35.12"
"Aguascalientes","33.67"
"Baja California","27.88"
"México","27.85"
"Oaxaca","26.83"
"Querétaro","25.25"
"Michoacán de Ocampo","24.45"
"San Luis Potosí","24.09"
"Zacatecas","23.60"
"Veracruz de Ignacio de La Llave","22.04"
"Baja California Sur","21.82"
"Sinaloa","20.00"
"Tabasco","19.88"
"Nayarit","18.95"
"Jalisco","18.92"
"Durango","18.81"
"Guerrero","16.80"
"Hidalgo","16.22"
"Puebla","16.20"
"Coahuila de Zaragoza","15.70"
"Tamaulipas","14.76"
"Yucatán","14.70"
"Quintana Roo","14.65"
"Morelos","14.20"
"Tlaxcala","13.60"
"Sonora","13.23"
"Guanajuato","9.52"
"Chiapas","3.87"
"Campeche","1.08"
