"Estado","% Ocupación"
"Zacatecas","93.10"
"Querétaro","71.87"
"Durango","71.64"
"Nuevo León","66.90"
"Tamaulipas","65.41"
"Tlaxcala","62.50"
"Yucatán","60.86"
"Ciudad de México","60.65"
"Aguascalientes","55.55"
"Veracruz de Ignacio de La Llave","54.10"
"Michoacán de Ocampo","51.28"
"Baja California","44.44"
"Chihuahua","43.82"
"Puebla","41.37"
"México","40.69"
"Jalisco","40.63"
"Quintana Roo","38.57"
"Oaxaca","36.84"
"Colima","33.33"
"Hidalgo","32.53"
"Sinaloa","32.35"
"San Luis Potosí","31.42"
"Morelos","30.00"
"Tabasco","29.60"
"Coahuila de Zaragoza","29.16"
"Guanajuato","24.24"
"Guerrero","23.21"
"Sonora","20.93"
"Baja California Sur","20.00"
"Chiapas","13.58"
"Campeche","5.00"
"Nayarit","0.00"
