"Estado","% Ocupación"
"Baja California","62.03"
"Nuevo León","56.57"
"México","53.76"
"Tabasco","53.55"
"Sonora","53.25"
"Ciudad de México","51.88"
"Sinaloa","51.03"
"Puebla","49.11"
"Veracruz de Ignacio de La Llave","42.70"
"Guerrero","40.00"
"Tlaxcala","38.46"
"Oaxaca","36.13"
"Tamaulipas","36.12"
"Yucatán","35.05"
"Quintana Roo","31.34"
"Aguascalientes","31.05"
"Querétaro","29.91"
"Jalisco","29.13"
"Colima","29.11"
"Nayarit","27.52"
"Durango","27.10"
"San Luis Potosí","26.82"
"Coahuila de Zaragoza","25.26"
"Campeche","23.77"
"Chiapas","23.64"
"Morelos","22.29"
"Baja California Sur","21.92"
"Guanajuato","21.22"
"Hidalgo","19.23"
"Chihuahua","16.52"
"Zacatecas","14.65"
"Michoacán de Ocampo","14.53"
