"Estado","% Ocupación"
"Tabasco","84.17"
"Nayarit","77.05"
"Nuevo León","69.11"
"Colima","65.30"
"Puebla","65.14"
"Guanajuato","65.07"
"Sonora","60.38"
"Coahuila de Zaragoza","60.11"
"Veracruz de Ignacio de La Llave","59.96"
"México","55.30"
"Ciudad de México","54.86"
"Baja California","53.59"
"Sinaloa","49.38"
"Tamaulipas","44.28"
"Tlaxcala","42.43"
"Quintana Roo","40.92"
"Hidalgo","38.11"
"Guerrero","36.90"
"Campeche","36.30"
"Oaxaca","35.95"
"Chiapas","35.50"
"Yucatán","30.49"
"Aguascalientes","27.20"
"Morelos","26.98"
"Durango","26.95"
"Michoacán de Ocampo","26.46"
"San Luis Potosí","26.20"
"Baja California Sur","23.70"
"Jalisco","23.06"
"Zacatecas","21.29"
"Chihuahua","20.08"
"Querétaro","19.17"
