"Estado","% Ocupación"
"Aguascalientes","65.00"
"Ciudad de México","48.20"
"Chihuahua","48.16"
"Nuevo León","46.07"
"Durango","42.42"
"Zacatecas","40.64"
"Querétaro","37.45"
"Baja California","36.00"
"Coahuila de Zaragoza","32.81"
"México","30.84"
"Oaxaca","29.66"
"San Luis Potosí","27.39"
"Morelos","22.83"
"Sinaloa","21.60"
"Hidalgo","21.45"
"Sonora","20.93"
"Jalisco","20.22"
"Tamaulipas","18.95"
"Michoacán de Ocampo","18.63"
"Colima","17.82"
"Guerrero","17.18"
"Veracruz de Ignacio de La Llave","15.82"
"Tabasco","15.62"
"Puebla","13.91"
"Yucatán","12.14"
"Guanajuato","11.88"
"Baja California Sur","10.75"
"Nayarit","10.05"
"Tlaxcala","7.81"
"Quintana Roo","6.80"
"Chiapas","1.90"
"Campeche","0.56"
