"Estado","% Ocupación"
"Yucatán","72.72"
"Querétaro","54.54"
"Coahuila de Zaragoza","37.50"
"Quintana Roo","33.33"
"Nuevo León","32.91"
"Tabasco","30.50"
"México","28.33"
"Zacatecas","27.77"
"Oaxaca","27.27"
"Tamaulipas","26.88"
"Durango","24.56"
"Aguascalientes","24.52"
"Sonora","20.00"
"Michoacán de Ocampo","18.75"
"Ciudad de México","17.84"
"Puebla","17.50"
"Sinaloa","17.07"
"Veracruz de Ignacio de La Llave","15.38"
"Jalisco","15.02"
"Campeche","12.50"
"Chihuahua","12.04"
"Baja California","11.11"
"Chiapas","9.52"
"San Luis Potosí","7.81"
"Guanajuato","5.35"
"Guerrero","4.70"
"Hidalgo","3.33"
"Colima","0.00"
"Baja California Sur","0.00"
"Tlaxcala","0.00"
"Morelos","0.00"
"Nayarit","0.00"
