"Estado","% Ocupación"
"Ciudad de México","83.20"
"México","77.81"
"Baja California","64.94"
"Nuevo León","58.19"
"Hidalgo","52.29"
"Querétaro","47.22"
"Aguascalientes","46.28"
"Sonora","39.11"
"Zacatecas","37.50"
"Oaxaca","36.66"
"Durango","36.52"
"Tabasco","35.46"
"Puebla","35.15"
"Tlaxcala","34.92"
"Jalisco","33.99"
"Morelos","32.43"
"Coahuila de Zaragoza","32.34"
"Guanajuato","32.13"
"San Luis Potosí","30.90"
"Baja California Sur","30.25"
"Sinaloa","25.40"
"Michoacán de Ocampo","21.95"
"Veracruz de Ignacio de La Llave","20.18"
"Quintana Roo","18.53"
"Guerrero","17.61"
"Chihuahua","17.20"
"Yucatán","17.15"
"Tamaulipas","15.24"
"Colima","14.85"
"Nayarit","9.24"
"Chiapas","6.37"
"Campeche","2.25"
