"Estado","% Ocupación"
"Nuevo León","64.39"
"Nayarit","63.03"
"Colima","57.92"
"Coahuila de Zaragoza","55.16"
"Hidalgo","53.10"
"Puebla","46.60"
"Ciudad de México","45.75"
"Veracruz de Ignacio de La Llave","44.00"
"México","43.35"
"Yucatán","42.92"
"Baja California Sur","42.59"
"Tamaulipas","41.76"
"Zacatecas","40.56"
"Michoacán de Ocampo","38.40"
"Guanajuato","38.19"
"Aguascalientes","37.18"
"Tabasco","36.97"
"Sinaloa","36.59"
"Baja California","35.72"
"Oaxaca","32.00"
"Quintana Roo","31.86"
"Durango","31.30"
"Querétaro","31.09"
"Guerrero","30.70"
"San Luis Potosí","29.08"
"Morelos","27.81"
"Sonora","26.87"
"Jalisco","24.48"
"Chihuahua","19.44"
"Campeche","18.27"
"Tlaxcala","16.24"
"Chiapas","14.89"
