"Estado","% Ocupación"
"Nuevo León","69.33"
"Tabasco","57.64"
"Baja California","52.34"
"Colima","52.32"
"Ciudad de México","49.76"
"Veracruz de Ignacio de La Llave","48.66"
"Zacatecas","47.55"
"Coahuila de Zaragoza","46.31"
"Tlaxcala","46.21"
"Yucatán","45.62"
"Puebla","44.68"
"Sinaloa","43.69"
"San Luis Potosí","41.36"
"México","40.37"
"Aguascalientes","38.06"
"Nayarit","35.64"
"Durango","35.51"
"Quintana Roo","35.43"
"Tamaulipas","34.68"
"Sonora","32.75"
"Baja California Sur","32.16"
"Hidalgo","29.38"
"Oaxaca","28.18"
"Jalisco","27.56"
"Querétaro","25.45"
"Morelos","24.32"
"Guerrero","23.39"
"Chiapas","23.18"
"Michoacán de Ocampo","22.08"
"Guanajuato","22.05"
"Chihuahua","20.59"
"Campeche","15.67"
