"Estado","% Ocupación"
"Sinaloa","56.25"
"Ciudad de México","54.73"
"México","48.47"
"Baja California","46.36"
"Quintana Roo","35.38"
"Puebla","27.52"
"Guerrero","27.05"
"Veracruz de Ignacio de La Llave","27.05"
"Oaxaca","24.40"
"Tabasco","24.22"
"Tlaxcala","23.80"
"Hidalgo","22.35"
"Morelos","18.60"
"Chihuahua","17.83"
"Querétaro","17.61"
"Chiapas","17.14"
"Yucatán","16.75"
"Colima","15.38"
"Nayarit","12.82"
"Michoacán de Ocampo","12.76"
"Baja California Sur","12.50"
"San Luis Potosí","12.37"
"Nuevo León","10.47"
"Guanajuato","10.12"
"Campeche","9.63"
"Aguascalientes","7.69"
"Durango","6.41"
"Sonora","5.52"
"Jalisco","5.09"
"Tamaulipas","4.87"
"Coahuila de Zaragoza","4.79"
"Zacatecas","4.16"
