"Estado","% Ocupación"
"Ciudad de México","43.56"
"Querétaro","33.92"
"Chihuahua","33.83"
"Tabasco","32.18"
"México","32.13"
"Yucatán","31.66"
"Aguascalientes","27.66"
"Puebla","26.43"
"Oaxaca","24.73"
"Michoacán de Ocampo","24.73"
"Colima","24.35"
"Hidalgo","23.76"
"Tlaxcala","21.37"
"Sinaloa","20.71"
"Durango","20.32"
"Veracruz de Ignacio de La Llave","20.05"
"Guerrero","19.16"
"San Luis Potosí","18.41"
"Nuevo León","17.04"
"Jalisco","14.89"
"Tamaulipas","13.60"
"Sonora","12.21"
"Morelos","11.76"
"Coahuila de Zaragoza","10.00"
"Zacatecas","9.24"
"Baja California Sur","9.13"
"Guanajuato","9.09"
"Quintana Roo","9.05"
"Nayarit","8.00"
"Baja California","7.74"
"Chiapas","6.43"
"Campeche","3.14"
