"Estado","% Ocupación"
"Querétaro","77.77"
"Yucatán","67.50"
"Ciudad de México","58.61"
"México","50.72"
"Puebla","39.50"
"Tabasco","36.48"
"Aguascalientes","35.08"
"Oaxaca","34.95"
"Michoacán de Ocampo","33.33"
"Chihuahua","30.85"
"Tamaulipas","28.44"
"Veracruz de Ignacio de La Llave","28.27"
"Durango","28.20"
"Sinaloa","25.43"
"Sonora","23.72"
"Nuevo León","23.34"
"San Luis Potosí","22.50"
"Guerrero","22.32"
"Colima","22.22"
"Jalisco","20.84"
"Morelos","20.00"
"Baja California","15.55"
"Zacatecas","15.00"
"Hidalgo","14.75"
"Tlaxcala","12.50"
"Quintana Roo","10.81"
"Guanajuato","10.00"
"Chiapas","9.43"
"Coahuila de Zaragoza","9.09"
"Campeche","3.12"
"Baja California Sur","0.00"
"Nayarit","0.00"
