"Estado","% Ocupación"
"Ciudad de México","83.81"
"México","77.81"
"Nuevo León","72.80"
"Aguascalientes","69.26"
"Colima","65.21"
"Hidalgo","60.58"
"Oaxaca","53.00"
"Querétaro","51.78"
"San Luis Potosí","51.69"
"Puebla","50.56"
"Jalisco","49.50"
"Nayarit","47.16"
"Tlaxcala","46.00"
"Guanajuato","45.50"
"Veracruz de Ignacio de La Llave","45.38"
"Baja California","44.78"
"Zacatecas","43.52"
"Tabasco","43.01"
"Michoacán de Ocampo","40.74"
"Morelos","38.28"
"Baja California Sur","37.89"
"Guerrero","37.73"
"Sinaloa","36.94"
"Sonora","36.85"
"Coahuila de Zaragoza","35.74"
"Yucatán","29.95"
"Durango","28.69"
"Chihuahua","27.09"
"Tamaulipas","25.15"
"Quintana Roo","24.48"
"Chiapas","16.13"
"Campeche","4.61"
