"Estado","% Ocupación"
"Ciudad de México","80.97"
"México","77.80"
"Nuevo León","61.67"
"Baja California","58.48"
"Hidalgo","52.63"
"Querétaro","51.05"
"Tlaxcala","45.38"
"Aguascalientes","40.96"
"Sonora","40.86"
"Oaxaca","40.21"
"Durango","39.47"
"Coahuila de Zaragoza","38.99"
"Jalisco","38.20"
"Puebla","38.03"
"Zacatecas","36.41"
"Morelos","36.06"
"San Luis Potosí","31.83"
"Guanajuato","31.25"
"Baja California Sur","30.05"
"Tabasco","28.30"
"Sinaloa","27.64"
"Veracruz de Ignacio de La Llave","25.52"
"Guerrero","24.40"
"Michoacán de Ocampo","23.14"
"Colima","20.79"
"Tamaulipas","17.66"
"Nayarit","17.46"
"Yucatán","16.50"
"Chihuahua","15.43"
"Quintana Roo","13.18"
"Chiapas","7.60"
"Campeche","3.10"
