"Estado","% Ocupación"
"Ciudad de México","77.36"
"Guanajuato","67.90"
"México","66.88"
"Hidalgo","59.28"
"Durango","57.72"
"Nuevo León","56.05"
"Baja California","52.57"
"Zacatecas","46.97"
"Coahuila de Zaragoza","45.00"
"Aguascalientes","43.24"
"Querétaro","42.59"
"Sonora","41.42"
"Oaxaca","33.69"
"Morelos","32.64"
"Jalisco","29.10"
"Chihuahua","28.95"
"Puebla","28.73"
"Guerrero","26.17"
"Nayarit","24.50"
"Michoacán de Ocampo","23.83"
"Tabasco","23.13"
"San Luis Potosí","20.19"
"Veracruz de Ignacio de La Llave","19.10"
"Quintana Roo","18.87"
"Tamaulipas","18.37"
"Sinaloa","17.00"
"Tlaxcala","14.40"
"Baja California Sur","14.33"
"Colima","12.93"
"Yucatán","10.06"
"Campeche","3.39"
"Chiapas","3.25"
