"Estado","% Ocupación"
"Querétaro","91.39"
"Tlaxcala","87.50"
"Tamaulipas","76.98"
"Yucatán","76.78"
"Nuevo León","75.84"
"Zacatecas","73.68"
"Ciudad de México","65.20"
"Durango","63.15"
"Veracruz de Ignacio de La Llave","57.85"
"Colima","54.54"
"Oaxaca","50.00"
"México","47.72"
"Sinaloa","47.67"
"Quintana Roo","45.94"
"Guanajuato","45.45"
"Aguascalientes","44.89"
"Tabasco","42.76"
"San Luis Potosí","38.53"
"Puebla","37.33"
"Baja California","37.27"
"Michoacán de Ocampo","36.53"
"Jalisco","35.14"
"Guerrero","35.08"
"Hidalgo","31.70"
"Chiapas","30.61"
"Sonora","29.62"
"Baja California Sur","27.50"
"Morelos","25.00"
"Coahuila de Zaragoza","24.59"
"Chihuahua","24.09"
"Campeche","10.25"
"Nayarit","10.00"
