"Estado","% Ocupación"
"Chihuahua","83.95"
"Coahuila de Zaragoza","65.84"
"Durango","64.49"
"Nuevo León","61.39"
"Ciudad de México","48.76"
"Hidalgo","39.55"
"Zacatecas","37.53"
"México","36.15"
"Aguascalientes","36.05"
"Colima","33.50"
"Nayarit","32.29"
"Oaxaca","31.30"
"Guerrero","30.62"
"Querétaro","29.08"
"Baja California","28.06"
"Jalisco","24.44"
"Guanajuato","23.91"
"Michoacán de Ocampo","23.43"
"Sinaloa","21.92"
"Puebla","20.89"
"Sonora","19.16"
"Veracruz de Ignacio de La Llave","18.83"
"San Luis Potosí","18.55"
"Quintana Roo","17.75"
"Morelos","16.58"
"Tabasco","15.14"
"Tamaulipas","14.09"
"Baja California Sur","12.62"
"Tlaxcala","11.85"
"Yucatán","11.50"
"Chiapas","4.41"
"Campeche","3.61"
