"Estado","% Ocupación"
"Ciudad de México","91.43"
"México","83.41"
"Guanajuato","82.66"
"Nuevo León","81.28"
"Hidalgo","78.62"
"Morelos","73.14"
"Puebla","71.36"
"Nayarit","63.68"
"Baja California","61.52"
"Sonora","58.94"
"Guerrero","58.21"
"Querétaro","56.92"
"Tlaxcala","53.74"
"Jalisco","49.55"
"Coahuila de Zaragoza","49.02"
"Michoacán de Ocampo","47.22"
"Oaxaca","47.16"
"Zacatecas","46.97"
"Baja California Sur","42.26"
"Veracruz de Ignacio de La Llave","41.04"
"San Luis Potosí","40.83"
"Durango","37.63"
"Aguascalientes","36.54"
"Sinaloa","35.74"
"Colima","33.67"
"Tabasco","33.10"
"Tamaulipas","28.83"
"Quintana Roo","26.48"
"Chihuahua","23.11"
"Yucatán","11.66"
"Chiapas","9.81"
"Campeche","5.50"
