"Estado","% Ocupación"
"México","82.55"
"Ciudad de México","82.41"
"Puebla","76.59"
"Morelos","74.75"
"Hidalgo","73.46"
"Guanajuato","71.05"
"Guerrero","69.90"
"Nuevo León","65.56"
"Nayarit","60.29"
"Querétaro","56.57"
"Michoacán de Ocampo","54.18"
"Baja California Sur","52.02"
"Oaxaca","51.74"
"Veracruz de Ignacio de La Llave","51.40"
"Jalisco","48.33"
"Zacatecas","46.56"
"Aguascalientes","42.07"
"Tlaxcala","41.06"
"Colima","40.42"
"Sonora","39.94"
"Sinaloa","35.72"
"Durango","35.40"
"Coahuila de Zaragoza","35.29"
"San Luis Potosí","33.85"
"Baja California","32.16"
"Quintana Roo","31.63"
"Tamaulipas","25.76"
"Tabasco","24.59"
"Chihuahua","17.86"
"Yucatán","13.85"
"Chiapas","10.48"
"Campeche","5.33"
